stop_id,stop_name,stop_lat,stop_lon,GEOID,NAMELSAD
100776,W 168 ST/NELSON AV,40.838446000000005,-73.925321,36005,Bronx County
101282,E 170 ST/SHERIDAN AV,40.838547,-73.912802,36005,Bronx County
103492,W 170 ST/SHAKESPEARE AV,40.840441999999996,-73.922258,36005,Bronx County
103493,W 168 ST/WOODYCREST AV,40.838291,-73.924093,36005,Bronx County
103776,CLAY AV/E 171 ST,40.838772,-73.906478,36005,Bronx County
103951,E 170 ST/GRAND CONCOURSE,40.838744,-73.913431,36005,Bronx County
104035,W FARMS RD/E 167 ST,40.82707,-73.88963100000001,36005,Bronx County
104036,W FARMS RD/LONGFELLOW AV,40.829138,-73.887763,36005,Bronx County
104037,W FARMS RD/JENNINGS ST,40.831191,-73.885302,36005,Bronx County
104038,E 172 ST/LONGFELLOW AV,40.832861,-73.88614100000001,36005,Bronx County
104039,E 172 ST/VYSE AV,40.833632,-73.88833299999999,36005,Bronx County
104040,E 172 ST/SOUTHERN BL,40.834247,-73.890182,36005,Bronx County
104041,LOUIS NINE BL/E 170 ST,40.833796,-73.893165,36005,Bronx County
802016,W FARMS RD/WESTCHESTER AV,40.825047,-73.891564,36005,Bronx County
802106,BATHGATE AV/E 172 ST,40.838568,-73.90176899999999,36005,Bronx County
101285,INWOOD AV/MACOMBS RD,40.841671000000005,-73.918042,36005,Bronx County
101286,MACOMBS RD/GOBLE PL,40.844479,-73.917392,36005,Bronx County
101287,MACOMBS RD/GRAND AV,40.846369,-73.916782,36005,Bronx County
101288,MACOMBS RD/W 176 ST,40.849149,-73.91602900000001,36005,Bronx County
101289,W TREMONT AV/UNIVERSITY AV,40.850906,-73.915779,36005,Bronx County
101290,W TREMONT AV/LORING PL S,40.852034,-73.91680799999999,36005,Bronx County
101292,UNDERCLIFF AV/SEDGWICK AV,40.852340000000005,-73.91944699999999,36005,Bronx County
101294,UNDERCLIFF AV/W 174 ST,40.847578999999996,-73.92325100000001,36005,Bronx County
101295,UNDERCLIFF AV/W 172 ST,40.845071000000004,-73.924631,36005,Bronx County
101297,SEDGWICK AV/W 172 ST,40.845853000000005,-73.925304,36005,Bronx County
103019,UNDERCLIFF AV/BOSCOBEL PL,40.844087,-73.925382,36005,Bronx County
103034,E 170 ST/JEROME AV,40.840362,-73.917902,36005,Bronx County
103043,SEDGWICK AV/W 174 ST,40.847774,-73.92432,36005,Bronx County
103044,SEDGWICK AV/W 176 ST,40.850535,-73.92191,36005,Bronx County
103541,UNDERCLIFF AV/SEDGWICK AV,40.842892,-73.926796,36005,Bronx County
103654,SEDGWICK AV/W TREMONT AV,40.852982,-73.91835,36005,Bronx County
802165,E 170 ST/GRAND CONCOURSE,40.838728,-73.91349,36005,Bronx County
902097,UNDERCLIFF AV/W 176 ST,40.849816,-73.921532,36005,Bronx County
902098,SEDGWICK AV/HARLEM RIVER BRIDGE,40.851991999999996,-73.920735,36005,Bronx County
802154,RIVER AV/E 150 ST,40.820631,-73.92949399999999,36005,Bronx County
802155,RIVER AV/E 151 ST,40.822540999999994,-73.928776,36005,Bronx County
802156,RIVER AV/E 157 ST,40.825982,-73.926969,36005,Bronx County
104478,RIVER AV/E 150 ST,40.820631,-73.92949399999999,36005,Bronx County
104479,RIVER AV/E 151 ST,40.822540999999994,-73.928776,36005,Bronx County
102306,E 167 ST/SOUTHERN BL,40.826825,-73.892087,36005,Bronx County
102307,E 169 ST/SIMPSON ST,40.827112,-73.893273,36005,Bronx County
102308,E 169 ST/INTERVALE AV,40.828462,-73.89569200000001,36005,Bronx County
102310,E 169 ST/PROSPECT AV,40.829707,-73.89791600000001,36005,Bronx County
102311,E 169 ST/BOSTON RD,40.831137,-73.900009,36005,Bronx County
102313,FRANKLIN AV/E 169 ST,40.831506,-73.902238,36005,Bronx County
102314,FRANKLIN AV/E 168 ST,40.830484000000006,-73.90351899999999,36005,Bronx County
102315,E 168 ST/FULTON AV,40.830649,-73.90434300000001,36005,Bronx County
102316,E 168 ST/3 AV,40.831265,-73.906228,36005,Bronx County
102318,E 168 ST/PARK AV,40.831945000000005,-73.90831899999999,36005,Bronx County
102321,E 167 ST/CLAY AV,40.831047,-73.911811,36005,Bronx County
102322,E 167 ST/FINDLAY AV,40.831229,-73.913072,36005,Bronx County
102324,E 167 ST/MORRIS AV,40.833489,-73.914491,36005,Bronx County
102325,E 167 ST/GRANT AV,40.833778,-73.915284,36005,Bronx County
102326,E 167 ST/GRAND CONCOURSE,40.834495000000004,-73.917284,36005,Bronx County
102328,E 167 ST/RIVER AV,40.835929,-73.921645,36005,Bronx County
102329,EDWARD L GRANT HY/W 169 ST,40.838762,-73.921631,36005,Bronx County
102330,EDWARD L GRANT HY/JESUP AV,40.840686,-73.9216,36005,Bronx County
102331,EDWARD L GRANT HY/SHAKESPEARE AV,40.841547999999996,-73.922177,36005,Bronx County
102332,EDWARD L GRANT HY/PLIMPTON AV,40.842726,-73.922678,36005,Bronx County
103953,E 167 ST/GRAND CONCOURSE,40.834721,-73.917961,36005,Bronx County
104522,E 167 ST/WEBSTER AV,40.830882,-73.910732,36005,Bronx County
100820,CITY ISLAND AV/KILROE ST,40.854659000000005,-73.791003,36005,Bronx County
100821,CITY ISLAND AV/CROSS ST,40.853283000000005,-73.79004499999999,36005,Bronx County
100822,CITY ISLAND AV/BEACH ST,40.851731,-73.78899,36005,Bronx County
100823,CITY ISLAND AV/DITMARS ST,40.849464000000005,-73.787397,36005,Bronx County
100824,CITY ISLAND AV/FORDHAM ST,40.846915,-73.786479,36005,Bronx County
100825,CITY ISLAND AV/SCHOFIELD ST,40.84482,-73.78569,36005,Bronx County
100826,CITY ISLAND AV/WINTERS ST,40.843817,-73.785314,36005,Bronx County
100827,CITY ISLAND AV/PELL PL,40.842177,-73.784701,36005,Bronx County
100828,CITY ISLAND AV/PILOT ST,40.841279,-73.784368,36005,Bronx County
100829,CITY ISLAND AV/ROCHELLE ST,40.838969,-73.783486,36005,Bronx County
103590,ORCHARD BEACH CIR/CITY ISLAND RD,40.85994,-73.80283100000001,36005,Bronx County
103660,CITY ISLAND RD/SHORE RD,40.864309000000006,-73.81304499999999,36005,Bronx County
103789,PALMER AV/HUTCHINSON RVR PY E,40.862037,-73.826657,36005,Bronx County
103790,STILLWELL AV/PALMER AV,40.860873,-73.826403,36005,Bronx County
103791,ERSKINE PL/DEREIMER AV,40.859688,-73.82668100000001,36005,Bronx County
103943,CHARLES CRIMI BL/SUBWAY OVERPASS,40.852828,-73.825972,36005,Bronx County
902031,BRUCKNER BL/WILKINSON AV,40.851809,-73.827247,36005,Bronx County
103762,GROTE ST/BELMONT AV,40.851009999999995,-73.887842,36005,Bronx County
100860,CITY ISLAND AV/ROCHELLE ST,40.839059999999996,-73.783366,36005,Bronx County
100861,CITY ISLAND AV/PILOT ST,40.841152,-73.78410799999999,36005,Bronx County
100862,CITY ISLAND AV/PELL PL,40.842847,-73.784746,36005,Bronx County
100863,CITY ISLAND AV/WINTERS ST,40.84408,-73.785197,36005,Bronx County
100864,CITY ISLAND AV/SCHOFIELD ST,40.845445,-73.785713,36005,Bronx County
100865,CITY ISLAND AV/FORDHAM ST,40.84753,-73.786495,36005,Bronx County
100866,CITY ISLAND AV/DITMARS ST,40.84964,-73.787283,36005,Bronx County
100867,CITY ISLAND AV/BEACH ST,40.852272,-73.78914,36005,Bronx County
100868,CITY ISLAND AV/CROSS ST,40.853373,-73.78997,36005,Bronx County
100869,CITY ISLAND AV/KILROE ST,40.854507,-73.79082199999999,36005,Bronx County
100870,CITY ISLAND RD/CITY ISLAND CIR,40.860528,-73.801335,36005,Bronx County
103503,CITY ISLAND AV/SUTHERLAND ST,40.855534999999996,-73.791558,36005,Bronx County
103659,CITY ISLAND RD/SHORE RD,40.864419,-73.813197,36005,Bronx County
103793,BAY PLAZA/GENERAL CINEMA,40.865719,-73.825787,36005,Bronx County
103941,CHARLES CRIMI RD/SUBWAY OVERPASS BAY,40.85293,-73.82593,36005,Bronx County
104005,PALMER AV/STILLWELL AV,40.861273,-73.82605500000001,36005,Bronx County
802063,BARTOW AV/CO-OP CITY BL,40.868858,-73.826351,36005,Bronx County
802164,pelhambruck sb rp,40.856264,-73.82654000000001,36005,Bronx County
101014,WILLIS AV/E 138 ST,40.80893,-73.922855,36005,Bronx County
101015,WILLIS AV/E 140 ST,40.810634,-73.92163199999999,36005,Bronx County
101016,WILLIS AV/E 142 ST,40.811873999999996,-73.920727,36005,Bronx County
101017,WILLIS AV/E 144 ST,40.813111,-73.919823,36005,Bronx County
101018,WILLIS AV/E 146 ST,40.814368,-73.918968,36005,Bronx County
101020,3 AV/E 152 ST,40.817710999999996,-73.91525,36005,Bronx County
101021,3 AV/E 153 ST,40.818712,-73.914144,36005,Bronx County
101023,3 AV/E 158 ST,40.821732,-73.911885,36005,Bronx County
101027,3 AV/E 166 ST,40.828592,-73.906796,36005,Bronx County
101028,3 AV/E 168 ST,40.831331,-73.905596,36005,Bronx County
101029,3 AV/E 169 ST,40.833076,-73.904686,36005,Bronx County
101030,3 AV/ST PAULS PL,40.836219,-73.902564,36005,Bronx County
101031,3 AV/CLAREMONT PY,40.838412,-73.900936,36005,Bronx County
101032,3 AV/E 172 ST,40.839919,-73.899805,36005,Bronx County
101034,3 AV/E 175 ST,40.844489,-73.897255,36005,Bronx County
101036,3 AV/E 180 ST,40.850925,-73.893834,36005,Bronx County
101038,3 AV/E 187 ST,40.857203000000005,-73.890991,36005,Bronx County
101401,3 AV/E 163 ST,40.824381,-73.908417,36005,Bronx County
102934,3 AV/E 174 ST,40.842578,-73.898116,36005,Bronx County
102976,3 AV/WESTCHESTER AV,40.817059,-73.91608199999999,36005,Bronx County
103737,3 AV/E TREMONT AV,40.847019,-73.89588,36005,Bronx County
103919,3 AV/E 161 ST,40.822669,-73.909459,36005,Bronx County
104001,3 AV/E 184 ST,40.854242,-73.890711,36005,Bronx County
104222,3 AV/E 188 ST,40.858468,-73.891007,36005,Bronx County
104223,3 AV/E 189 ST,40.859896,-73.8911,36005,Bronx County
104296,3 AV/E 157 ST,40.820753,-73.91255100000001,36005,Bronx County
803064,3 AV/E FORDHAM RD,40.86099,-73.890265,36005,Bronx County
101402,BOSTON RD/E 166 ST,40.827328,-73.904705,36005,Bronx County
101403,BOSTON RD/HOME ST,40.828768,-73.903048,36005,Bronx County
101405,BOSTON RD/E 169 ST,40.831323,-73.899774,36005,Bronx County
101406,BOSTON RD/PROSPECT AV,40.833606,-73.895962,36005,Bronx County
101407,BOSTON RD/LOUIS NINE BL,40.835193,-73.893676,36005,Bronx County
101408,BOSTON RD/SEABURY PL,40.835809999999995,-73.89038599999999,36005,Bronx County
101409,BOSTON RD/SOUTHERN BL,40.836914,-73.888328,36005,Bronx County
101410,BOSTON RD/VYSE AV,40.839112,-73.884631,36005,Bronx County
101411,BOSTON RD/E TREMONT AV,40.840056,-73.880442,36005,Bronx County
101414,MORRIS PK AV/E TREMONT AV,40.840129,-73.873289,36005,Bronx County
101415,MORRIS PK AV/ADAMS ST,40.841559000000004,-73.872235,36005,Bronx County
101416,MORRIS PK AV/TAYLOR AV,40.843726000000004,-73.869927,36005,Bronx County
101418,MORRIS PK AV/WHITE PLAINS RD,40.845264,-73.865648,36005,Bronx County
101419,MORRIS PK AV/BARNES AV,40.845995,-73.86216800000001,36005,Bronx County
101420,MORRIS PK AV/BRONXDALE AV,40.846573,-73.859604,36005,Bronx County
101421,MORRIS PK AV/RADCLIFF AV,40.847849,-73.856703,36005,Bronx County
101422,MORRIS PK AV/HONE AV,40.848875,-73.854407,36005,Bronx County
101423,MORRIS PK AV/WILLIAMSBRIDGE RD,40.850196000000004,-73.851501,36005,Bronx County
101424,MORRIS PK AV/SEMINOLE AV,40.851034000000006,-73.848417,36005,Bronx County
101425,MORRIS PK AV/EASTCHESTER RD,40.851068,-73.844607,36005,Bronx County
103052,MORRIS PK AV/UNIONPORT RD,40.844857,-73.867409,36005,Bronx County
103486,BRONX STATE/BUS SHELTER,40.846084999999995,-73.839623,36005,Bronx County
103753,BOSTON RD/E 165 ST,40.825987,-73.906593,36005,Bronx County
103906,WATERS PL/FINK AV,40.842886,-73.83880699999999,36005,Bronx County
103920,BOSTON RD/E 168 ST,40.829837,-73.901833,36005,Bronx County
103983,3 AV/E 149 ST,40.816092,-73.917441,36005,Bronx County
104084,MORRIS PK AV/VAN BUREN ST,40.842225,-73.871708,36005,Bronx County
104119,BOSTON RD/UNION AV,40.832266,-73.898486,36005,Bronx County
902004,WESTCHESTER AV/BENSON ST,40.839816,-73.84314300000001,36005,Bronx County
102107,LINCOLN AV/E 138 ST,40.810899,-73.927153,36005,Bronx County
101047,3 AV/E 183 ST,40.853907,-73.891224,36005,Bronx County
101051,3 AV/CROSS BRONX EP,40.843244,-73.89801800000001,36005,Bronx County
101052,3 AV/E 174 ST,40.842078,-73.898605,36005,Bronx County
101053,3 AV/E 172 ST,40.839423,-73.900416,36005,Bronx County
101055,3 AV/ST PAULS PL,40.835687,-73.903194,36005,Bronx County
101057,3 AV/E 168 ST,40.830768,-73.906088,36005,Bronx County
101058,3 AV/E 166 ST,40.827511,-73.907451,36005,Bronx County
101060,3 AV/E 161 ST,40.822613,-73.909837,36005,Bronx County
101061,3 AV/E 158 ST,40.821236,-73.912453,36005,Bronx County
101062,3 AV/E 156 ST,40.819905,-73.913351,36005,Bronx County
101063,3 AV/E 154 ST,40.818704,-73.914396,36005,Bronx County
101066,3 AV/E 150 ST,40.816142,-73.917547,36005,Bronx County
101231,3 AV/E FORDHAM RD,40.860603000000005,-73.890699,36005,Bronx County
102949,3 AV/E 180 ST,40.850826,-73.894052,36005,Bronx County
102953,3 AV/E 169 ST,40.832910999999996,-73.90504399999999,36005,Bronx County
103092,3 AV/WASHINGTON AV,40.857137,-73.89120799999999,36005,Bronx County
103266,3 AV/CLAREMONT PY,40.838304,-73.901199,36005,Bronx County
103899,3 AV/E TREMONT AV,40.846781,-73.89622299999999,36005,Bronx County
104019,3 AV/E 188 ST,40.85908,-73.891177,36005,Bronx County
101067,WILLIS AV/E 148 ST,40.815225,-73.918511,36005,Bronx County
101068,WILLIS AV/E 146 ST,40.813958,-73.919389,36005,Bronx County
101069,WILLIS AV/E 144 ST,40.812711,-73.920405,36005,Bronx County
101070,WILLIS AV/E 142 ST,40.811761,-73.921103,36005,Bronx County
101071,WILLIS AV/E 141 ST,40.810837,-73.921772,36005,Bronx County
101072,WILLIS AV/E 138 ST,40.809253999999996,-73.92290899999999,36005,Bronx County
101074,E 138 ST/3 AV,40.810945000000004,-73.926956,36005,Bronx County
102210,E 138 ST/ALEXANDER AV,40.810043,-73.924934,36005,Bronx County
102839,LINCOLN AV/BRUCKNER Bl,40.807938,-73.929474,36005,Bronx County
104075,LINCOLN AV/E 136 ST,40.809521000000004,-73.928327,36005,Bronx County
101059,3 AV/E 163 ST,40.823865999999995,-73.90894200000001,36005,Bronx County
101437,MORRIS PK AV/EASTCHESTER RD,40.851271000000004,-73.844385,36005,Bronx County
101438,MORRIS PK AV/SEMINOLE AV,40.85113,-73.84805,36005,Bronx County
101440,MORRIS PK AV/HONE AV,40.848721999999995,-73.854977,36005,Bronx County
101441,MORRIS PK AV/RADCLIFF AV,40.847589,-73.857469,36005,Bronx County
101443,MORRIS PK AV/BARNES AV,40.845906,-73.86297900000001,36005,Bronx County
101444,MORRIS PK AV/WHITE PLAINS RD,40.845158000000005,-73.866587,36005,Bronx County
101445,MORRIS PK AV/AMETHYST ST,40.844673,-73.86848499999999,36005,Bronx County
101446,MORRIS PK AV/MELVILLE ST,40.843198,-73.870919,36005,Bronx County
101447,MORRIS PK AV/E 180 ST,40.840765999999995,-73.872911,36005,Bronx County
101448,E TREMONT AV/MORRIS PK AV,40.839878000000006,-73.873986,36005,Bronx County
101455,BOSTON RD/SOUTHERN BL,40.837129,-73.888349,36005,Bronx County
101456,BOSTON RD/E 173 ST,40.836022,-73.890378,36005,Bronx County
101457,BOSTON RD/LOUIS NINE BL,40.83462,-73.894565,36005,Bronx County
101458,BOSTON RD/PROSPECT AV,40.833428000000005,-73.89677900000001,36005,Bronx County
101459,BOSTON RD/E 169 ST,40.830926,-73.900787,36005,Bronx County
101460,BOSTON RD/E 168 ST,40.829374,-73.902632,36005,Bronx County
101461,BOSTON RD/E 166 ST,40.827073,-73.90526899999999,36005,Bronx County
101469,3 AV/E 148 ST,40.815342,-73.919123,36005,Bronx County
103359,BRONX STATE/BUS SHELTER,40.846211,-73.83982900000001,36005,Bronx County
103907,WATERS PL/HUTCHINSON RVR PKWY,40.843677,-73.839224,36005,Bronx County
103918,E TREMONT AV/BOSTON RD,40.840196,-73.88000500000001,36005,Bronx County
103985,BOSTON RD/E 165 ST,40.825653,-73.907363,36005,Bronx County
104117,E TREMONT AV/DEVOE AV,40.840014000000004,-73.877652,36005,Bronx County
104220,BOSTON RD/CROTONA AV,40.832932,-73.897864,36005,Bronx County
104225,MORRIS PK AV/WILLIAMSBRIDGE RD,40.850398999999996,-73.851246,36005,Bronx County
104327,MORRIS PK AV/DELANCEY PL,40.846484000000004,-73.860226,36005,Bronx County
902005,WESTCHESTER AV/LANE  AV,40.839946000000005,-73.843245,36005,Bronx County
102204,E 138 ST/BRUCKNER BL,40.804396000000004,-73.911464,36005,Bronx County
102205,E 138 ST/JACKSON AV,40.805059,-73.913099,36005,Bronx County
102206,E 138 ST/CYPRESS AV,40.805785,-73.91483199999999,36005,Bronx County
102207,E 138 ST/ST ANNS AV,40.806829,-73.917302,36005,Bronx County
102208,E 138 ST/BROOK AV,40.807781,-73.919551,36005,Bronx County
102209,E 138 ST/WILLIS AV,40.809339,-73.923237,36005,Bronx County
102212,E 138 ST/3 AV,40.811467,-73.927613,36005,Bronx County
103778,E 138 ST/GRAND CONCOURSE,40.813015,-73.929753,36005,Bronx County
103992,E 138 ST/PARK AV,40.812443,-73.929001,36005,Bronx County
104249,WALNUT AV/E 133 ST,40.799752000000005,-73.911466,36005,Bronx County
104250,WALNUT AV/E 135 ST,40.80129,-73.909904,36005,Bronx County
104251,E 138 ST/WALNUT AV,40.803107000000004,-73.908753,36005,Bronx County
102757,WHITE PLAINS RD/E 215 ST,40.880382,-73.864544,36005,Bronx County
102759,WHITE PLAINS RD/E 219 ST,40.883481,-73.86279,36005,Bronx County
102762,WHITE PLAINS RD/E 225 ST,40.887713,-73.860449,36005,Bronx County
102765,WHITE PLAINS RD/E 231 ST,40.891926,-73.858118,36005,Bronx County
102766,WHITE PLAINS RD/E 233 ST,40.893248,-73.857388,36005,Bronx County
102767,WHITE PLAINS RD/E 235 ST,40.894776,-73.856542,36005,Bronx County
102768,WHITE PLAINS RD/E 237 ST,40.897115,-73.855249,36005,Bronx County
102769,WHITE PLAINS RD/NEREID AV,40.898311,-73.854353,36005,Bronx County
102775,E 241 ST/BAYCHESTER AV,40.901883000000005,-73.847031,36005,Bronx County
102942,WHITE PLAINS RD/E GUN HILL RD,40.877761,-73.865992,36005,Bronx County
103118,WHITE PLAINS RD/E 222 ST,40.885535,-73.861661,36005,Bronx County
103119,WHITE PLAINS RD/E 228 ST,40.889835999999995,-73.85928,36005,Bronx County
802009,E 241 ST/CRANFORD AV,40.903265000000005,-73.849912,36005,Bronx County
103317,WHITE PLAINS RD/OBRIEN AV,40.811814,-73.85576400000001,36005,Bronx County
103318,WHITE PLAINS RD/PATTERSON AV,40.8139,-73.856254,36005,Bronx County
103319,WHITE PLAINS RD/RANDALL AV,40.818146999999996,-73.85722,36005,Bronx County
103320,WHITE PLAINS RD/SEWARD AV,40.820229,-73.857714,36005,Bronx County
103322,WHITE PLAINS RD/WOOD AV,40.835840999999995,-73.863091,36005,Bronx County
103323,WHITE PLAINS RD/GUERLAIN ST,40.840327,-73.86401500000001,36005,Bronx County
103328,WARING AV/WHITE PLAINS RD,40.861402000000005,-73.867293,36005,Bronx County
103329,WHITE PLAINS RD/MACE AV,40.863351,-73.86727900000001,36005,Bronx County
103330,WHITE PLAINS RD/ALLERTON AV,40.865297,-73.867296,36005,Bronx County
103331,WHITE PLAINS RD/ARNOW AV,40.867759,-73.867226,36005,Bronx County
103332,WHITE PLAINS RD/ADEE AV,40.869559,-73.867161,36005,Bronx County
103333,WHITE PLAINS RD/BURKE AV,40.871294,-73.86710699999999,36005,Bronx County
103334,WHITE PLAINS RD/ROSEWOOD ST,40.873048,-73.867046,36005,Bronx County
103335,WHITE PLAINS RD/MAGENTA ST,40.875046000000005,-73.866984,36005,Bronx County
103365,WHITE PLAINS RD/LYDIG AV,40.854406,-73.867643,36005,Bronx County
103366,WHITE PLAINS RD/PELHAM PY,40.857116999999995,-73.867549,36005,Bronx County
103657,BOSTON RD/ASTOR AV,40.859786,-73.867315,36005,Bronx County
103902,WHITE PLAINS RD/ARCHER ST,40.838162,-73.863537,36005,Bronx County
802139,WHITE PLAINS RD/STORY AV,40.82439,-73.85873199999999,36005,Bronx County
902064,BARTOW AV/BAYCHESTER AV,40.868744,-73.831401,36005,Bronx County
101175,BAYCHESTER AV/E 233 ST,40.888826,-73.841976,36005,Bronx County
103761,BAYCHESTER AV/CRAWFORD AV,40.885054,-73.84039,36005,Bronx County
102777,WHITE PLAINS RD/E 240 ST,40.902184999999996,-73.851543,36005,Bronx County
102778,WHITE PLAINS RD/E 239 ST,40.900079999999996,-73.853004,36005,Bronx County
102780,WHITE PLAINS RD/E 237 ST,40.897372999999995,-73.85526,36005,Bronx County
102781,WHITE PLAINS RD/E 235 ST,40.894968,-73.856585,36005,Bronx County
102782,WHITE PLAINS RD/E 233 ST,40.893553000000004,-73.857362,36005,Bronx County
102783,WHITE PLAINS RD/E 231 ST,40.892137,-73.858154,36005,Bronx County
102789,WHITE PLAINS RD/E 219 ST,40.883665,-73.862833,36005,Bronx County
102791,WHITE PLAINS RD/E 215 ST,40.880731,-73.86500500000001,36005,Bronx County
103121,WHITE PLAINS RD/E 228 ST,40.890014,-73.859326,36005,Bronx County
103501,WHITE PLAINS RD/NEREID AV,40.898588000000004,-73.85426600000001,36005,Bronx County
103997,E 241 ST/CRANFORD AV,40.903339,-73.850048,36005,Bronx County
103768,LODOVICK AV/ALLERTON AV,40.864926000000004,-73.836931,36005,Bronx County
101201,E 134 ST/WILLOW AV,40.801674,-73.91308199999999,36005,Bronx County
102185,E 138 ST/GRAND CONCOURSE,40.813217,-73.930599,36005,Bronx County
102187,E 138 ST/LINCOLN AV,40.810676,-73.926826,36005,Bronx County
102188,E 138 ST/ALEXANDER AV,40.809818,-73.92478299999999,36005,Bronx County
102189,E 138 ST/WILLIS AV,40.808859000000005,-73.922533,36005,Bronx County
102190,E 138 ST/BROOK AV,40.807333,-73.918901,36005,Bronx County
102195,E 138 ST/WALNUT AV,40.802794,-73.90866700000001,36005,Bronx County
102988,E 138 ST/WILLOW AV,40.804017,-73.91105999999999,36005,Bronx County
103284,E 134 ST/WALNUT AV,40.800682,-73.911129,36005,Bronx County
103991,E 138 ST/CANAL ST W,40.812034999999995,-73.92871099999999,36005,Bronx County
104248,WALNUT AV/E 135 ST,40.800813,-73.910573,36005,Bronx County
802102,WALNUT AV/E 133 ST,40.79965,-73.9116,36005,Bronx County
102529,E TREMONT AV/BRYANT AV,40.840849,-73.881822,36005,Bronx County
102532,E TREMONT AV/PROSPECT AV,40.844571,-73.889337,36005,Bronx County
102533,E TREMONT AV/CROTONA AV,40.845625,-73.89145500000001,36005,Bronx County
102534,E TREMONT AV/ARTHUR AV,40.846483,-73.89374000000001,36005,Bronx County
102536,E TREMONT AV/WASHINGTON AV,40.847115,-73.898415,36005,Bronx County
102538,E TREMONT AV/WEBSTER AV,40.847694,-73.90074,36005,Bronx County
102678,E TREMONT AV/CASTLE HILL AV,40.84253,-73.853124,36005,Bronx County
102679,E TREMONT AV/PURDY ST,40.842276,-73.855558,36005,Bronx County
102680,E TREMONT A/DOGWOOD DR,40.841597,-73.861428,36005,Bronx County
102682,E TREMONT AV/UNIONPORT RD,40.841344,-73.86341800000001,36005,Bronx County
102692,E TREMONT AV/CROTONA PY,40.842514,-73.885147,36005,Bronx County
102693,E TREMONT AV/MARMION AV,40.843505,-73.887164,36005,Bronx County
102702,E BURNSIDE AV/GRAND CONCOURSE,40.852713,-73.904083,36005,Bronx County
102703,E BURNSIDE AV/MORRIS AV,40.853319,-73.905952,36005,Bronx County
102986,VALENTINE AV/E 178 ST,40.848926,-73.900891,36005,Bronx County
103265,E TREMONT AV/BOSTON RD,40.840201,-73.8794,36005,Bronx County
103285,E TREMONT AV/LELAND AV,40.840744,-73.865939,36005,Bronx County
103446,E TREMONT AV/3 AV,40.846759000000006,-73.89659,36005,Bronx County
103505,E BURNSIDE AV/RYER AV,40.85112,-73.901816,36005,Bronx County
103525,W BURNSIDE AV/JEROME AV,40.853857,-73.907519,36005,Bronx County
103526,W BURNSIDE AV/GRAND AV,40.854203999999996,-73.90976500000001,36005,Bronx County
103528,W BURNSIDE AV/LORING PL S,40.854087,-73.915009,36005,Bronx County
103529,W BURNSIDE AV/SEDGWICK AV,40.854796,-73.91657,36005,Bronx County
103684,E TREMONT AV/WESTCHESTER AV,40.840806,-73.842275,36005,Bronx County
103731,E TREMONT AV/ST LAWRENCE AV,40.840051,-73.868324,36005,Bronx County
103982,W BURNSIDE AV/UNIVERSITY AV,40.853814,-73.912911,36005,Bronx County
104009,SEDGWICK AV/CEDAR AV,40.852361,-73.920087,36005,Bronx County
104010,E BURNSIDE AV/GRAND CONCOURSE,40.852371999999995,-73.90329200000001,36005,Bronx County
104098,E TREMONT AV/E 180 ST,40.839734,-73.87100799999999,36005,Bronx County
102632,PENNYFIELD AV/FT SCHUYLER ENT,40.809173,-73.801764,36005,Bronx County
102633,PENNYFIELD AV/ALAN PL,40.809798,-73.803391,36005,Bronx County
102635,PENNYFIELD AV/FEARN PL,40.811478,-73.805164,36005,Bronx County
102636,PENNYFIELD AV/TIERNEY PL,40.812221,-73.805819,36005,Bronx County
102637,PENNYFIELD AV/GLENNON PL,40.813444,-73.80686,36005,Bronx County
102638,PENNYFIELD AV/CHAFFEE AV,40.814491,-73.807857,36005,Bronx County
102658,E TREMONT AV/MILES AV,40.818962,-73.817122,36005,Bronx County
102659,E TREMONT AV/SAMPSON AV,40.820382,-73.817963,36005,Bronx County
102661,E TREMONT AV/SCHLEY AV,40.824702,-73.820257,36005,Bronx County
102662,E TREMONT AV/RANDALL AV,40.826467,-73.821907,36005,Bronx County
102664,E TREMONT AV/LAFAYETTE AV,40.829961,-73.82549499999999,36005,Bronx County
102666,E TREMONT AV/BRUCKNER BL,40.832882,-73.828032,36005,Bronx County
102667,E TREMONT AV/HASKIN ST,40.834531,-73.829233,36005,Bronx County
102668,E TREMONT AV/PURITAN AV,40.835356,-73.832389,36005,Bronx County
102669,E TREMONT AV/WATERBURY AV,40.836933,-73.833956,36005,Bronx County
102671,E TREMONT AV/DUDLEY AV,40.839515000000006,-73.836621,36005,Bronx County
102672,E TREMONT AV/HUTCHINSON RVR PK,40.840755,-73.838667,36005,Bronx County
103544,E TREMONT AV/HARDING AV,40.81642,-73.81572299999999,36005,Bronx County
103582,E TREMONT AV/LAWTON AV,40.817739,-73.81639200000001,36005,Bronx County
103925,E TREMONT AV/DEWEY AV,40.822593,-73.819262,36005,Bronx County
104063,E TREMONT AV/BARKLEY AV,40.830961,-73.82638399999999,36005,Bronx County
104107,E TREMONT AV/PHILLIP AV,40.828171000000005,-73.823746,36005,Bronx County
104228,PENNYFIELD AV/MULLAN PL,40.816653,-73.808978,36005,Bronx County
104237,HARDING AV/THROGS NECK BL,40.816617,-73.812202,36005,Bronx County
102645,DEWEY AV/CALHOUN AV,40.821509999999996,-73.821773,36005,Bronx County
102647,DEWEY AV/BALCOM AV,40.820305,-73.825291,36005,Bronx County
